4121250,"Battles of Lexington and Concord"
4121253,"Liberty's Kids"
4121254,"Second Continental Congress"
4121256,"Robert Morris (financier)"
4121259,"Jean-Baptiste Donatien de Vimeur, comte de Rochambeau"
4121267,"Militia (United States)"
4121285,"Battle of Ridgefield"
4121315,"ExpÃ©dition ParticuliÃ¨re"
4121319,"List of delegates to the Continental Congress"
4121320,"American National Biography"
4121386,"Convention Army"
4121390,"Friedrich Adolf Riedesel"
4121397,"Declaration of independence"
4121399,"United States Capitol rotunda"
4121408,"Whiskey Rebellion"
4121425,"John Dickinson (Pennsylvania and Delaware)"
4121430,"James Wilson"
4121435,"William Grayson"
4121484,"Lee Resolution"
4121485,"Richard Henry Lee"
4121498,"Supreme Executive Council of the Commonwealth of Pennsylvania"
4121499,"Pennsylvania Constitution of 1776"
4121532,"Alonzo Chappel"
4121550,"Daniel Roberdeau"
4121553,"Flying Camp"
4121558,"Pennsylvania Mutiny of 1783"
4121588,"William Bradford (Attorney General)"
4121594,"Nassau Hall"
4121616,"Joseph Trumbull (commissary general)"
4121617,"Board of War"
4121618,"William Stephens Smith"
4121629,"Battle of Minisink"
4121645,"John Witherspoon"
4121649,"Model Treaty"
4121663,"Patrick Henry"
4121664,"Virginia Conventions"
4121665,"Edmund Pendleton"
4121677,"Stockade"
4121689,"Colonial history of the United States"
4121690,"Navigation Acts"
4121703,"Battle of the Plains of Abraham"
4121715,"Canada (New France)"
4121722,"Jeffery Amherst, 1st Baron Amherst"
4121724,"Great Britain in the Seven Years' War"
4121766,"Louis-Joseph de Montcalm"
4121767,"France in the Seven Years' War"
4121785,"Luther Martin"
4121787,"Elbridge Gerry"
4121789,"John Adams"
4121790,"Edmund Randolph"
4121791,"History of the United States Constitution"
4121792,"Scotch-Irish American"
4121794,"XYZ Affair"
4121796,"Abigail Adams"
4121797,"The Adams Chronicles"
4121798,"First Bank of the United States"
4121812,"John Walker (Virginia politician)"
4121813,"Joseph Ellis"
4121814,"American Creation: Triumphs and Tragedies at the Founding of the Republic"
4121815,"Arthur Lee (diplomat)"
4121816,"Charles Lee (Attorney General)"
4121850,"Perpetual Union"
4121856,"Pennsylvania Gazette"
4121865,"Molasses Act"
4121873,"Fugitive Slave Clause"
4121874,"William L. Clements Library"
4121876,"Indentured servant"
4121883,"Charles W. F. Dumas"
4121884,"William Short (American ambassador)"
4121887,"Joseph Platt Cooke"
4121901,"Margaret Kemble Gage"
4121936,"Marcius D. Raymond"
4121937,"David Williams (soldier)"
4121938,"John Paulding"
4121943,"Henry Ludington"
4122037,"Robert Prescott"
4122061,"Saint Croix Island, Maine"
4122118,"Jean-Louis Roux"
4122134,"George-Ã\u89tienne Cartier"
4122157,"Joseph Nestor Duguay"
4122170,"List of Governors General of Canada"
4122324,"Battle of the Thames"
4122424,"New France"
4122436,"Governor of New France"
4122438,"Governor General of New France"
4122442,"Governor of Montreal"
4122447,"Jean Talon"
4122479,"Augustin de Saffray de MÃ©sy"
4122480,"Pierre Dubois Davaugour"
4122515,"Jacques-RenÃ© de Brisay de Denonville, Marquis de Denonville"
4122518,"Pierre de Troyes, Chevalier de Troyes"
4122527,"Ralph Burton"
4122528,"Joseph-Antoine de La Barre"
4122579,"HEC MontrÃ©al"
4122583,"Old Quebec"
4122589,"Samuel de Champlain"
4122593,"Quebec City"
4122600,"Quebec"
4122603,"Trois-RiviÃ¨res"
4122608,"Montreal"
4122612,"Cap-Rouge, Quebec City"
4122614,"Jacques Cartier"
4122729,"List of mayors of Quebec City"
4122750,"Yves LÃ©vesque"
4122946,"UniversitÃ© de Sherbrooke"
4123099,"Charter of the French Language"
4123119,"Notre Dame des Neiges Cemetery"
4123187,"Quiet Revolution"
4123279,"Quebec sovereignty movement"
4123365,"Timeline of Quebec history"
4123481,"Quebec general election, 2007"
4123492,"Parti QuÃ©bÃ©cois"
4123546,"CrÃ©mazie (electoral district)"
4123556,"Acadie (electoral district)"
4123570,"Quebec referendum, 1995"
4123603,"Yvan Bordeleau"
4123685,"UniversitÃ© de MontrÃ©al"
4123692,"Ministry of Education, Recreation and Sports (Quebec)"
4123770,"Option nationale"
4123832,"UniversitÃ© Laval"
4123880,"Lisette Lapointe"
4123938,"Jonathan Saxton Campbell WÃ¼rtele"
4124006,"Premier of Quebec"
4124007,"Lucien Bouchard"
4124008,"Jean Charest"
4124016,"National Order of Quebec"
4124024,"ThÃ©rÃ¨se Lavoie-Roux"
4124028,"Raymond Villeneuve"
4124051,"Ahuntsic (provincial electoral district)"
4124143,"UniversitÃ© du QuÃ©bec Ã  Chicoutimi"
4124180,"GÃ©rard Bouchard"
4124186,"RÃ©gis Labeaume"
4124187,"AndrÃ©e Boucher"
4124202,"Front de libÃ©ration du QuÃ©bec"
4124225,"French-speaking Quebecer"
4124235,"SociÃ©tÃ© gÃ©nÃ©rale de financement"
4124246,"French Canadian"
4124253,"Ã\u0089difice Price"
4124270,"Vieux-QuÃ©becâ\u80\u0093Cap-Blancâ\u80\u0093colline Parlementaire"
4124271,"Ramparts of Quebec City"
4124327,"Kahnawake Iroquois and the Rebellions of 1837â\u80\u009338"
4124509,"John Strachan"
4124516,"Upper Canada"
4124601,"George Theodore Berthon"
4124791,"Philippe-Joseph Aubert de GaspÃ©"
4124845,"Report on the Affairs of British North America"
4124847,"Lower Canada Rebellion"
4124854,"Constitutional Act of 1791"
4124857,"Timeline of Quebec history (1841 to 1866)"
4124883,"Petit SÃ©minaire de QuÃ©bec"
4124915,"ChÃ¢teau Clique"
4124916,"Seigneurial system of New France"
4124917,"Lower Canada"
4124929,"Le Canadien"
4124935,"James Henry Craig"
4124936,"Legislative Council of Lower Canada"
4124948,"ElzÃ©ar BÃ©dard"
4124979,"RenÃ©-Ã\u0089douard Caron"
4125092,"Civil law notary"
4125135,"Institut canadien de MontrÃ©al"
4125136,"Canadian peers and baronets"
4125138,"Jacob Mountain"
4125150,"Queenston, Ontario"
4125161,"Claude-Nicolas-Guillaume de Lorimier"
4125183,"George PrÃ©vost"
4125184,"Battle of York"
4125185,"Battle of Fort George"
4125188,"Isaac Brock"
4125195,"Battle of Crysler's Farm"
4125198,"Fort George, Ontario"
4125200,"Roger Hale Sheaffe"
4125202,"War of 1812"
4125214,"Jacob Brown"
4125215,"Siege of Fort Erie"
4125228,"Laura Secord"
4125244,"Charles Poulett Thomson, 1st Baron Sydenham"
4125246,"Charles Bagot"
4125264,"John Lambton, 1st Earl of Durham"
4125265,"James Bruce, 8th Earl of Elgin"
4125277,"Canada under British rule (1763â\u80\u00931867)"
4125287,"Benjamin Lett"
4125311,"Jean Chabot"
4125317,"Legislative Assembly of the Province of Canada"
4125329,"Parti rouge"
4125334,"Parti bleu"
4125348,"5th Parliament of the Province of Canada"
4125350,"Great Coalition"
4125457,"Gabriel-ElzÃ©ar Taschereau"
4125459,"Jean-Thomas Taschereau (jurist)"
4125460,"Henri ElzÃ©ar Taschereau"
4125466,"Donald Bethune"
4125469,"Angus Bethune (fur trader)"
4125470,"Alexander Bethune (bishop)"
4125473,"Charles Stewart (bishop)"
4125474,"George Mountain"
4125495,"Canada East"
4125498,"Jean-Baptiste GuÃ¨vremont"
4125531,"HMS Wolfe (1813)"
4125532,"William Mulcaster"
4125533,"HMS Moira (1805)"
4125534,"HMS Sir Sydney Smith (1812)"
4125539,"HMS Sir Isaac Brock"
4125540,"Provincial Marine"
4125541,"Kingston Royal Naval Dockyard"
4125542,"HMS Prince Regent (1814)"
4125544,"Sackets Harbor, New York"
4125545,"Engagements on Lake Ontario"
4125546,"USS Julia (1812)"
4125547,"USS Oneida (1809)"
4125550,"Battle of Fort Oswego (1814)"
4125553,"7th Parliament of the Province of Canada"
4125561,"Quebec Mercury"
4125562,"Phillipe-Ignace FranÃ§ois Aubert de GaspÃ©"
4125563,"Aubert de GaspÃ©"
4125567,"Saint-Roch, Quebec City"
4125665,"AmÃ©dÃ©e Gosselin"
4125669,"List of rectors of UniversitÃ© Laval"
4125671,"Louis-Jacques Casault"
4125685,"Trois-RiviÃ¨res City Council"
4125686,"Pierre Duchesne (politician)"
4125699,"Diane De Courcy"
4125713,"Union des MunicipalitÃ©s du QuÃ©bec"
4125773,"Renouveau municipal de QuÃ©bec"
4125774,"Ann Bourget"
4125775,"Jacques Joli-CÅ\u93ur"
4125786,"FLQ Manifesto"
4125797,"Jacques LanctÃ´t"
4125798,"Liberation Cell"
4125799,"Louise LanctÃ´t"
4125800,"James Cross"
4125822,"Hudson Bay expedition (1686)"
4125824,"Charles Aubert de La Chesnaye"
4125831,"Fonds de solidaritÃ© FTQ"
4125832,"Claude Blanchet"
4125835,"Jean-FranÃ§ois Roberval"
4125840,"Valmont Martin"
4125849,"Jean-Georges Garneau"
4125854,"41st (Welch) Regiment of Foot"
4125855,"Georges Schoeters"
4125859,"HMS Princess Charlotte (1814)"
4125862,"Language demographics of Quebec"
4125866,"ElzÃ©ar-Alexandre Taschereau"
4125877,"Port of Quebec"
4125889,"USS Jones (1814)"
4125892,"Henry Eckford (shipbuilder)"
4125895,"Isaac Chauncey"
4125896,"Melancthon Taylor Woolsey"
4125899,"Battle of Lake Erie"
4125900,"Robert Heriot Barclay"
4125903,"Jesse Elliott"
4125907,"HMS Nancy (1789)"
4125909,"USS Lady Prevost (1812)"
4125910,"USS Somers (1812)"
4125911,"USS Niagara (1813)"
4125913,"James Lucas Yeo"
4125914,"Peregrine Maitland"
4125916,"John Colborne, 1st Baron Seaton"
4125922,"Robert Taschereau"
4125927,"CimetiÃ¨re Notre-Dame-de-Belmont"
4125929,"Joseph Guibord"
4125936,"Frontenac County"
4125939,"Sovereigntism"
4125940,"Roger Gaudry"
4125947,"Louis-Joseph Forget"
4125952,"Quebec Chronicle-Telegraph"
4125954,"Plains of Abraham"
4125956,"Articles of Capitulation of Montreal"
4125968,"Stephen Crane (Continental Congress)"
4125969,"USS United States"
4126036,"James McLene"
4126087,"Anne Antoine, Comte d'AchÃ©"
4126088,"Battle of Pondicherry"
4126089,"Battle of Cuddalore (1758)"
4126092,"Battle of Negapatam (1758)"
4126191,"Joseph Duguay"
4126192,"MoÃ¯se Fortier"
4126205,"Canadian Unity Council"
4126206,"Centre for Research and Information on Canada"
4126213,"Memorial Plaque (medallion)"
4126214,"Edward Carter Preston"
4126328,"Children of Bill 101"
4126335,"Olivier-NapolÃ©on Drouin"
4126424,"EugÃ¨ne Chinic"
4126425,"Louis Robitaille (politician)"
4126438,"Office of the Superintendent of Financial Institutions"
4126439,"Julie Dickson"
4126440,"Canadian Public Accountability Board"
4126511,"John Brown (artist)"
4126578,"Thomas-Jacques Taschereau"
4126579,"Marie-Anne-Louise Taschereau"
4126603,"USS Chippewa"
4126604,"USS Chippewa (AT-69)"
4126630,"Norman Bethune, Sr."
4126712,"See Magazine"
4127231,"Direct store delivery"
4127232,"Standard Interchange Language"
4127642,"OkrÄ\u99g"
4127866,"Denis BriÃ¨re"
4127870,"Kruger Inc."
4128079,"Privatdozent"
4128080,"University of GÃ¶ttingen"
4128082,"Heidelberg University"
4128091,"Klaus von Beyme"
4128105,"Lujo Brentano"
4128137,"German Archaeological Institute"
4128295,"Humboldt University of Berlin"
4128296,"University of Marburg"
4128299,"Burschenschaft"
4128322,"University of Rostock"
4128329,"University of Giessen"
4128361,"August Wilhelm Schlegel"
4128383,"Heinrich Anton de Bary"
4128399,"Freiberg University of Mining and Technology"
4128401,"GÃ¶ttingen Academy of Sciences"
4128403,"Paul Gerhard Schmidt"
4128410,"University of Kiel"
4128523,"Akademisches Kunstmuseum"
4128607,"Friedrich Wilhelm Ritschl"
4128618,"University of Halle-Wittenberg"
4128620,"University of Jena"
4128646,"University of TÃ¼bingen"
4128647,"University of Freiburg"
4128653,"University of Bonn"
4128725,"Kreuzzeitung"
4128757,"Ernst Engel"
4128806,"Inaugural dissertation"
4128862,"August Kestner"
4128863,"Theodor Panofka"
4128873,"Leopold von Ranke"
4128874,"Philology"
4128875,"Albrecht Ritschl"
4128914,"Friedrich Ludwig Jahn"
4128990,"Jurist"
4129050,"Gustav Bickell"
4129107,"August von Kotzebue"
4129142,"Jena"
4129143,"Federal Convention (German Confederation)"
4129145,"Revolutions of 1848 in the German states"
4129146,"Erfurt Union"
4129147,"Heinrich von Gagern"
4129148,"Frankfurt Parliament"
4129149,"GÃ¶ttingen"
4129169,"August Sartorius von Waltershausen"
4129170,"Wolfgang Sartorius von Waltershausen"
4129242,"List of modern universities in Europe (1801â\u80\u00931945)"
4129243,"Hans Christoph Ernst von Gagern"
4129245,"Max von Gagern"
4129264,"Johann Matthias Gesner"
4129288,"Otto Werner"
4129346,"University of Erfurt"
4129355,"Ulrich von Hutten"
4129408,"Greifswald"
4129421,"Arnold von Lasaulx"
4129422,"Carlsbad Decrees"
4129437,"Johann Karl August MusÃ¤us"
4129455,"Richard Adelbert Lipsius"
4129501,"Wartburg Festival"
4129504,"Saul Ascher"
4129508,"Theodor Olshausen"
4129509,"Justus Olshausen"
4129519,"New International Encyclopedia"
4129545,"Friedrich Wilhelm Schirrmacher"
4129557,"Wilhelm Herrmann"
4129591,"Eduard Gans"
4129592,"Joel Abraham List"
4129621,"Ludwig Friedrich Leopold von Gerlach"
4129623,"Ernst Ludwig von Gerlach"
4129628,"Carl Friedrich Wilhelm Alfred Fleckeisen"
4129629,"Bonn Egyptian Museum"
4129636,"Urburschenschaft"
4129637,"Johann Georg Ludwig Hesekiel"
4129656,"Joseph Martin Reichard"
4129686,"Robert von Mohl"
4129688,"Julius von Mohl"
4129696,"Albrecht Ritschl (economist)"
4129701,"Eberhard Schrader"
4129727,"Johann August Ernesti"
4129759,"Heinrich Ewald"
4129766,"Heinrich Paulus"
4129769,"Johann Salomo Semler"
4129789,"Adolf Bernhard Christoph Hilgenfeld"
4129793,"Thomas Christian Tychsen"
4131974,"Gabriel Mouton"
4132000,"Jackson's Mill State 4-H Camp Historic District"
4132002,"Camp"
4132011,"Camp (surname)"
4133935,"Mike James (disambiguation)"
4133937,"Keep It for Yourself"
4135617,"Luis HernÃ¡ndez (athlete)"
4136013,"Border League (baseball)"
4136730,"Tom Stanton"
4137684,"Sports league"
4137875,"Mike James (baseball)"
4138285,"San Pedro de MacorÃ\uads"
4138708,"Korea Baseball Organization"
4138773,"Baseball at the 2008 Summer Olympics"
4138790,"Baseball at the 2000 Summer Olympics"
4138792,"Francisco Campos"
4139052,"Eckford of Brooklyn"
4139136,"National Association of Professional Base Ball Players"
4139721,"Title of honor"
4139931,"Jack DiLauro"
4140927,"Ward Miller (baseball)"
4142144,"Rookie"
4142507,"Semi-professional"
4142698,"Pieing"
4144551,"Estadio Latinoamericano"
4145776,"Mexican League"
4145786,"Mexican Pacific League"
4147054,"1909 Pittsburgh Pirates season"
4147057,"Northern League (baseball, 1993â\u80\u00932010)"
4147490,"Janice O'Hara"
4147785,"Bill Tuttle"
4148767,"Little League World Series"
4148796,"Baseball bat"
4148870,"Farm team"
4148958,"2006 World Baseball Classic"
4148960,"2009 World Baseball Classic"
4148962,"World Baseball Classic"
4149038,"1986 Major League Baseball Draft"
4149047,"1992 Major League Baseball Draft"
4149172,"Kane County Cougars"
4149858,"Joe Azcue"
4150140,"Frederick Keys"
4150695,"Mike Garman"
4150816,"Petco Park"
4150869,"Nyjer Morgan"
4150956,"Dominican Summer League"
4150988,"2000 Major League Baseball Draft"
4151052,"Louisville Bats"
4151137,"Baseball America"
4151147,"Shawn Camp"
4151242,"Handedness"
4151255,"Triple-A (baseball)"
4151292,"Strikeout"
4151293,"Relief pitcher"
4151295,"Chien-Ming Wang"
4151337,"Slider"
4151349,"Ian Kennedy"
4151388,"Starting pitcher"
4151473,"Justin Masterson"
4151506,"Phil Hughes"
4151526,"Winâ\u80\u93loss record (pitching)"
4151527,"Earned run average"
4151687,"Walks plus hits per inning pitched"
4151813,"Arizona League"
4151862,"Ernie Harwell"
4151883,"1975 World Series"
4151999,"List of Major League Baseball playerâ\u80\u93managers"
4152042,"Las Vegas 51s"
4152319,"1960 World Series"
4152346,"Columbus Clippers"
4152503,"Shutout"
4152507,"All-star"
4152517,"Triple-A All-Star Game"
4152549,"300 save club"
4152569,"Save (baseball)"
4152574,"Pitcher"
4152578,"Mariano Rivera"
4152579,"Complete game"
4152605,"Frank Cashen"
4152801,"Baseball statistics"
4152831,"Texas League"
4152931,"American Association (20th century)"
4152943,"Byung-Hyun Kim"
4152945,"Infielder"
4152947,"Hit by pitch"
4152949,"At bat"
4152951,"Stolen base"
4152952,"Run (baseball)"
4152954,"Hit (baseball)"
4152955,"Base on balls"
4152964,"Billy Herman"
4153025,"General manager (baseball)"
4153035,"Tennessee Smokies"
4153052,"Baseball positions"
4153086,"Matt Stairs"
4153100,"Robin Roberts (baseball)"
4153139,"Baseball park"
4153149,"International League"
4153151,"Professional baseball"
4153169,"Honus Wagner"
4153199,"Tiger Stadium (Detroit)"
4153203,"Tug McGraw"
4153206,"Pacific Coast League"
4153270,"List of Major League Baseball leaders in career stolen bases"
4153271,"List of Major League Baseball no-hitters"
4153277,"List of Major League Baseball earned run average champions"
4153289,"Unassisted triple play"
4153325,"National League Championship Series"
4153350,"1980 Major League Baseball All-Star Game"
4153351,"Second baseman"
4153353,"Right fielder"
4153354,"Left fielder"
4153355,"Center fielder"
4153392,"Opening Day"
4153403,"Minor League Baseball"
4153432,"Andre Dawson"
4153474,"Rawlings Gold Glove Award"
4153486,"Jim Rice"
4153492,"Ted Williams"
4153495,"Ty Cobb"
4153499,"Yankee Stadium (1923)"
4153510,"Wrigley Field"
4153528,"List of World Series starting pitchers"
4153543,"Walk-off home run"
4153545,"David Ortiz"
4153549,"Pedro MartÃ\uadnez"
4153555,"Baseball Writers' Association of America"
4153569,"Spring training"
4153574,"Washington Nationals"
4153583,"Arizona Diamondbacks"
4153586,"Home Run Derby"
4153597,"Commissioner of Baseball"
4153600,"Ken Griffey, Jr."
4153607,"Babe Ruth"
4153608,"Run batted in"
4153610,"Baseball"
4153616,"Randy Johnson"
4153618,"Designated hitter"
4153619,"Derek Jeter"
4153625,"List of Major League Baseball home run records"
4153647,"1975 in baseball"
4153651,"Major League Baseball Rookie of the Year Award"
4153652,"Major League Baseball Most Valuable Player Award"
4153655,"1998 in baseball"
4153659,"2002 in baseball"
4153661,"Jackie Robinson"
4153663,"List of Major League Baseball stolen base records"
4153668,"Major League Baseball All-Time Team"
4153672,"World Series"
4153674,"No-hitter"
4153675,"Major League Baseball All-Star Game"
4153676,"National League"
4153677,"Pittsburgh Pirates"
4153678,"Montreal Expos"
4153679,"Batting average"
4153680,"Tampa Bay Rays"
4153682,"1984 in baseball"
4153683,"2005 in baseball"
4153684,"Home run"
4153685,"American League"
4153686,"Cy Young Award"
4153687,"Major League Baseball"
4153688,"Toronto Blue Jays"
4153689,"San Francisco Giants"
4153690,"Seattle Mariners"
4153691,"Milwaukee Brewers"
4153692,"Kansas City Royals"
4153693,"Houston Astros"
4153694,"Miami Marlins"
4153695,"Detroit Tigers"
4153696,"Colorado Rockies"
4153697,"St. Louis Cardinals"
4153698,"New York Yankees"
4153699,"Los Angeles Angels of Anaheim"
4153700,"Texas Rangers (baseball)"
4153701,"San Diego Padres"
4153702,"Philadelphia Phillies"
4153703,"Oakland Athletics"
4153704,"New York Mets"
4153705,"Minnesota Twins"
4153706,"Los Angeles Dodgers"
4153707,"Cincinnati Reds"
4153708,"Chicago Cubs"
4153709,"Cleveland Indians"
4153710,"Chicago White Sox"
4153711,"Baltimore Orioles"
4153712,"Boston Red Sox"
4153713,"National Baseball Hall of Fame and Museum"
4153714,"Atlanta Braves"
4153717,"Bobby Valentine"
4153722,"1971 Major League Baseball All-Star Game"
4153723,"1961 in baseball"
4153725,"Major League Baseball All-Century Team"
4153727,"Baseball Digest"
4153728,"Outfielder"
4153729,"First baseman"
4153730,"Catcher"
4153731,"Third baseman"
4153732,"Shortstop"
4153738,"1986 Major League Baseball All-Star Game"
4153741,"Troy Tulowitzki"
4153746,"1978 Major League Baseball All-Star Game"
4153748,"Lee Smith (baseball)"
4153753,"Goose Gossage"
4153754,"Billy Martin"
4153756,"Adam Dunn"
4153758,"Yankee Stadium"
4153768,"Mike Schmidt"
4153770,"1963 in baseball"
4153771,"Roger Maris"
4153774,"Major League Baseball Comeback Player of the Year Award"
4153776,"Dave Winfield"
4153779,"List of Major League Baseball players from Japan"
4153780,"2011 Major League Baseball All-Star Game"
4153785,"Hideki Matsui"
4153788,"History of the Oakland Athletics"
4153789,"Yogi Berra"
4153791,"List of Major League Baseball players with 1,000 runs"
4153792,"List of Major League Baseball players with 2,000 hits"
4153793,"List of Major League Baseball players with 1,000 runs batted in"
4153794,"List of top 300 Major League Baseball home run hitters"
4153796,"Rogers Hornsby"
4153801,"JosÃ© Bautista"
4153803,"2004 World Series"
4153807,"Ozzie GuillÃ©n"
4153808,"Ferguson Jenkins"
4153810,"Major League Baseball titles leaders"
4153817,"Don Drysdale"
4153818,"Sandy Koufax"
4153819,"Tom Seaver"
4153820,"1991 Major League Baseball All-Star Game"
4153821,"Jim Leyland"
4153822,"1983 Major League Baseball All-Star Game"
4153824,"American League Championship Series"
4153827,"List of top 100 Major League Baseball strikeout pitchers"
4153828,"Coach (baseball)"
4153832,"Luis Gonzalez (outfielder)"
4153833,"Manager (baseball)"
4153834,"Baseball field"
4153836,"Gil Hodges"
4153837,"History of the Brooklyn Dodgers"
4153838,"1946 in baseball"
4153840,"1981 World Series"
4153843,"Davey Lopes"
4153848,"1977 World Series"
4153850,"1978 World Series"
4153851,"Tommy John"
4153862,"1950 in baseball"
4153869,"Joe Gordon"
4153870,"Doubleheader (baseball)"
4153872,"Michael Young (baseball)"
4153874,"Rangers Ballpark in Arlington"
4153876,"Chase Utley"
4153877,"Citizens Bank Park"
4153878,"Luis Castillo (baseball)"
4153880,"1957 in baseball"
4153881,"Crosley Field"
4153884,"Vinny Castilla"
4153885,"Coors Field"
4153892,"Tris Speaker"
4153893,"Eddie Mathews"
4153894,"Warren Spahn"
4153895,"Al Oliver"
4153897,"Pinch hitter"
4153898,"Metsâ\u80\u93Phillies rivalry"
4153900,"National League East"
4153901,"Jim Fregosi"
4153902,"1936 in baseball"
4153906,"Polo Grounds"
4153907,"1951 in baseball"
4153908,"Will Clark"
4153909,"1948 in baseball"
4153910,"1949 in baseball"
4153911,"Minnie MiÃ±oso"
4153913,"Bill Veeck"
4153915,"Al Rosen"
4153916,"Early Wynn"
4153917,"Bob Lemon"
4153918,"Bob Feller"
4153919,"Larry Doby"
4153920,"Sam McDowell"
4153921,"50 home run club"
4153922,"Matt Kemp"
4153923,"Sacrifice fly"
4153924,"Joey Votto"
4153926,"Sporting News Rookie of the Year Award"
4153927,"Rolaids Relief Man Award"
4153928,"Pink bat"
4153929,"List of Major League Baseball players with a .900 on-base plus slugging"
4153930,"Buddy Bell"
4153931,"Mo Vaughn"
4153934,"2003 World Series"
4153935,"Curse of the Bambino"
4153937,"Walter Johnson"
4153938,"1984 Major League Baseball All-Star Game"
4153942,"2007 Detroit Tigers season"
4153945,"2006 Detroit Tigers season"
4153950,"Charles Johnson (catcher)"
4153951,"1997 Florida Marlins season"
4153953,"Grady Sizemore"
4153954,"Buffalo Bisons"
4153956,"Marco Scutaro"
4153957,"Ryan Garko"
4153962,"2007 American League Championship Series"
4153963,"VÃ\u00adctor MartÃ\uadnez (baseball)"
4153964,"Cleveland Indians all-time roster"
4153966,"AsdrÃºbal Cabrera"
4153969,"Major League Baseball Delivery Man Award"
4153970,"Baseball awards"
4153972,"Greg Vaughn"
4153973,"New Orleans Zephyrs"
4153979,"Nelson Cruz"
4153987,"Bob Boone"
4153989,"1980 World Series"
4153990,"Juan Samuel"
4153991,"Dallas Green (baseball)"
4153992,"Kazuo Matsui"
4154002,"Kevin Mench"
4154026,"Salt Lake Bees"
4154027,"Portland Beavers"
4154031,"Ottawa Lynx"
4154033,"Ugueth Urbina"
4154034,"Jim Tracy (baseball)"
4154035,"Mark Grudzielanek"
4154037,"Ryan Church"
4154042,"Cliff Floyd"
4154043,"Brad Wilkerson"
4154045,"Jaime Navarro"
4154048,"1976 National League Championship Series"
4154049,"Danny Ozark"
4154050,"1977 National League Championship Series"
4154052,"Virgil Trucks"
4154055,"1951 Major League Baseball All-Star Game"
4154072,"List of Arizona Diamondbacks Opening Day starting pitchers"
4154073,"1998 Arizona Diamondbacks season"
4154079,"Gus Bell"
4154080,"Johnny Temple"
4154089,"Jim Pagliaroni"
4154090,"Dexter Fowler"
4154094,"Pitch (baseball)"
4154096,"Kosuke Fukudome"
4154098,"Mario Mendoza"
4154099,"Richie Zisk"
4154102,"Western Carolinas League"
4154103,"1971 World Series"
4154110,"Manny SanguillÃ©n"
4154118,"Danny Murtaugh"
4154119,"Clyde King"
4154121,"Vern Law"
4154122,"Don Hoak"
4154128,"Kent Tekulve"
4154130,"Dale Berra"
4154149,"Fresno Grizzlies"
4154166,"Tim Lollar"
4154167,"Doug Rader"
4154171,"Dave Tomlin"
4154173,"Dave Roberts (third baseman)"
4154178,"Fernando TatÃ\uads"
4154179,"Brian Schneider"
4154180,"Wil Cordero"
4154183,"Austin Kearns"
4154184,"Royce Clayton"
4154187,"Gerald Williams"
4154188,"Ricky Bones"
4154189,"Pat Listach"
4154190,"JosÃ© ValentÃ\uadn"
4154192,"Graeme Lloyd"
4154197,"Federal League"
4154198,"Vic Wertz"
4154202,"Steve O'Neill"
4154203,"Hal Newhouser"
4154204,"Dizzy Trout"
4154205,"1950 Detroit Tigers season"
4154206,"1945 World Series"
4154208,"1945 Detroit Tigers season"
4154209,"The Sporting News Executive of the Year Award"
4154210,"Dave Dombrowski"
4154213,"Lansing Lugnuts"
4154217,"John Flaherty"
4154220,"Eric Gregg"
4154230,"Sports journalism"
4154233,"20â\u80\u009320â\u80\u009320 club"
4154234,"40â\u80\u009340 club"
4154241,"Joe Cunningham"
4154244,"Marshall Bridges"
4154245,"Shreveport-Bossier Captains"
4154253,"Reid Nichols"
4154274,"Dave Stapleton (infielder)"
4154282,"Peter Ueberroth"
4154283,"Kid Gleason"
4154285,"List of people banned from Major League Baseball"
4154286,"1919 World Series"
4154287,"Black Sox Scandal"
4154288,"Eddie Cicotte"
4154309,"Jim Davenport"
4154326,"Dave Garcia"
4154333,"Russ Hodges"
4154336,"Dusty Rhodes (outfielder)"
4154346,"Ozzie Virgil, Sr."
4154351,"1979 Oakland Athletics season"
4154352,"1982 Oakland Athletics season"
4154353,"1978 Oakland Athletics season"
4154354,"Rick Langford"
4154372,"Phoenix Firebirds"
4154385,"Gary Lavelle"
4154391,"Horace Stoneham"
4154392,"Don Mueller"
4154395,"Matt Bush (baseball)"
4154396,"Doug Melvin"
4154399,"Ed Hickox (umpire)"
4154410,"Hideki Irabu"
4154411,"Kazuhiro Sasaki"
4154413,"Ace (baseball)"
4154416,"1969 American League Championship Series"
4154417,"Frank Pulli"
4154418,"1975 National League Championship Series"
4154420,"Dick Hall"
4154423,"1957 Pittsburgh Pirates season"
4154425,"Sam Narron (catcher)"
4154435,"Stan Wentzel"
4154442,"Ron Northey"
4154445,"Don Schwall"
4154447,"Charleston Charlies"
4154448,"Frank Taveras"
4154455,"RamÃ³n HernÃ¡ndez (pitcher)"
4154457,"1975 Pittsburgh Pirates season"
4154458,"Jackie HernÃ¡ndez"
4154462,"1970 Pittsburgh Pirates season"
4154463,"1972 Pittsburgh Pirates season"
4154464,"1971 Pittsburgh Pirates season"
4154469,"Don Osborn"
4154470,"Jerry May"
4154471,"Bob Skinner"
4154474,"Joe L. Brown"
4154476,"John W. Galbreath"
4154477,"1961 Pittsburgh Pirates season"
4154479,"Bob Prince"
4154481,"Columbus Jets"
4154482,"1967 Pittsburgh Pirates season"
4154486,"1966 Pittsburgh Pirates season"
4154488,"Joe Gibbon"
4154489,"Gene Alley"
